,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
5027,RMJ162705.9+491211.2,246.77476003874236,49.203115896096875,0.308773,45.403015,1.1012876,0.31138617,0.0,21.609688,19.534275,17.897652,17.287518,16.997759,25.22396
5029,RMJ172117.2+370734.1,260.3216839799637,37.12614809029972,0.39659438,47.56922,1.0982145,0.38791355,0.0,22.657246,21.014654,19.184395,18.552567,18.215574,33.05293
5030,RMJ132639.0+255514.6,201.66248100219082,25.92071086796728,0.3480544,40.567192,0.9940994,0.32314074,0.0,21.992205,20.238535,18.509705,17.93781,17.567953,29.457031
5031,RMJ220204.9-010101.4,330.5202753155788,-1.0170519143471124,0.1800624,30.575182,1.0468726,0.17734173,0.0,21.378197,18.675083,17.429398,16.965532,16.65636,14.720551
5033,RMJ141443.0+410438.5,213.6791456972698,41.07736812277394,0.37483278,42.18422,1.010958,0.3886484,0.0,22.514208,20.32762,18.578318,17.935295,17.57647,31.350925
5036,RMJ223511.8+124908.7,338.7992089558972,12.819084016245647,0.22983299,31.017576,0.99894917,0.22148296,0.0,21.283049,18.931028,17.492321,16.98764,16.610794,24.203018
5038,RMJ171625.3+341238.5,259.10537785778376,34.21070728156,0.26934552,54.22039,1.1504822,0.2567164,0.0,21.952755,19.624876,18.05196,17.525372,17.240759,32.483917
5039,RMJ215847.9+053326.1,329.6996628757572,5.557248134563481,0.35823593,40.673973,1.0094703,0.35261473,0.0,25.698639,20.475012,18.560207,17.954714,17.561682,35.91912
5043,RMJ121750.6+181034.2,184.46092771326946,18.17617426193548,0.49138692,76.85877,2.0346086,0.4844387,0.0,21.56565,21.125395,19.334997,18.489403,18.012043,38.744728
5044,RMJ095525.5+514321.9,148.85637954292227,51.722762028941894,0.4940498,70.22286,1.6902831,0.5083379,0.0,22.576944,20.042582,18.50918,17.602638,17.24693,42.620243
5045,RMJ085017.9+015849.3,132.57451109355134,1.9803562026693835,0.4134473,53.76274,1.2241768,0.41555715,0.0,24.45831,20.259188,18.537806,17.90677,17.463245,33.039665
5051,RMJ123852.4+403146.4,189.71853510981583,40.52956351035141,0.35074937,49.00319,0.99801147,0.35821715,0.0,22.837616,20.299892,18.492577,17.879276,17.547312,37.240795
5055,RMJ134236.9+393613.4,205.65354365051422,39.603710455484645,0.17544761,32.253227,1.0264949,0.17139907,0.0,20.274698,18.026981,16.785322,16.340544,15.975488,23.149849
5059,RMJ080440.5+340407.6,121.168549154744,34.06876478021344,0.4560711,50.635475,1.3854097,0.46779633,0.0,25.988052,20.962154,19.157583,18.315826,17.908304,30.320114
5060,RMJ021905.2+030328.0,34.77178089557435,3.0577709269789195,0.4698829,74.601036,1.6425029,0.442977,0.0,23.374744,21.64563,19.864183,19.061666,18.662344,44.501656
5062,RMJ091228.5+221042.9,138.1185655746914,22.178596514116215,0.43156302,59.81897,1.363431,0.4349178,0.0,23.243134,20.661842,18.911163,18.142769,17.679537,36.157078
5064,RMJ145930.7+422254.8,224.8778723850847,42.381898290043836,0.2879527,42.88595,1.0256559,0.28586322,0.0,20.680527,19.42105,17.918207,17.349562,17.005108,31.786928
5065,RMJ141841.5+021001.8,214.67285213849397,2.1671644011423137,0.4276024,60.96309,1.3761966,0.3989035,0.0,25.531565,20.513653,18.812593,18.12616,17.87755,38.58771
5067,RMJ123752.2+445248.1,189.4674111320865,44.880036025308954,0.28760564,34.236374,1.048492,0.28342003,0.0,22.24994,19.640089,18.06624,17.518822,17.145393,25.846804
5068,RMJ173140.5+324608.8,262.9186272368817,32.769118775327634,0.2148355,32.405777,1.01025,0.2043089,0.0,19.84031,17.760702,16.458935,15.949233,15.5731325,22.422266
5069,RMJ025406.8+011436.6,43.52841505672558,1.2434899884887158,0.334214,47.38616,1.0370958,0.3643488,0.0,21.33752,19.7985,18.36244,17.761553,17.356081,32.162495
5071,RMJ101858.9+113810.7,154.7454212002801,11.636308334693926,0.2876906,34.999123,0.9952972,0.28127766,0.0,21.910746,19.217817,17.72074,17.165323,16.858875,28.468655
5072,RMJ113301.1+540413.4,173.2544670066755,54.07038904156924,0.3376954,38.782356,1.0351598,0.35426942,0.0,22.249489,20.03407,18.29754,17.698294,17.34396,24.033401
5073,RMJ082118.1+454817.7,125.32559992958353,45.804913033488674,0.23602742,32.863426,1.0477047,0.22969453,0.0,20.54629,18.357563,16.953861,16.434511,16.13502,26.498257
5074,RMJ162307.2+104928.1,245.77997789525315,10.824474404032268,0.22962983,34.221123,1.0120087,0.23647402,0.0,20.823494,18.461473,16.999367,16.485872,16.138178,24.846024
5075,RMJ134444.7+283716.4,206.18642605980992,28.62121852276711,0.25376686,33.610924,0.99536896,0.24291994,0.0,21.63816,19.036386,17.556585,17.00549,16.753122,25.324785
5076,RMJ100658.4+295602.9,151.743521711793,29.9341375760208,0.42346907,56.234047,1.2929958,0.44460255,0.0,21.99595,20.477757,18.711723,18.014328,17.536499,31.995152
5077,RMJ105444.5+351432.5,163.6852653999522,35.24235744790609,0.3931954,41.60453,1.0824856,0.39528796,0.0,21.764437,20.535845,18.888533,18.261124,17.837057,30.695316
5079,RMJ140557.4+412529.2,211.48931231577663,41.4247706686071,0.2756347,37.394157,0.995277,0.2711361,0.0,20.813051,18.738476,17.22205,16.6795,16.333582,26.326334
5080,RMJ145256.8+142741.1,223.23670407058643,14.461410631465078,0.47669294,74.128136,1.5633553,0.4914626,0.0,24.978268,21.599995,19.749168,18.881445,18.374254,48.553284
5081,RMJ224956.4-092252.9,342.4848452331997,-9.381350918763303,0.40644437,56.584915,1.2510282,0.41262728,0.0,21.28127,20.557558,18.723694,18.036184,17.652071,34.662712
5084,RMJ075758.1+393909.7,119.49217216670078,39.65269988610137,0.25329566,43.45038,1.0012689,0.25637302,0.0,20.149975,18.391476,16.982311,16.476843,16.194565,32.610073
5085,RMJ132226.8+464630.2,200.61158079045998,46.77506941642452,0.3796866,45.128426,1.0092336,0.37178877,0.0,21.33599,19.609207,17.889612,17.263273,16.820223,34.10055
5086,RMJ011928.7+193917.9,19.86954123950926,19.654961125654246,0.29712754,37.56196,0.99637616,0.27855092,0.0,21.218966,19.430471,17.881372,17.338953,16.967611,31.453566
5087,RMJ145958.5+190530.7,224.99374599361184,19.091863598891592,0.1820845,35.56356,1.0065731,0.18577513,0.0,20.071932,17.967073,16.707735,16.25004,15.899839,28.104778
5091,RMJ094610.4+625253.6,146.54326933943383,62.88155577172187,0.38720527,49.018448,1.1542069,0.39328763,0.0,24.352858,19.860836,18.12722,17.449528,17.03315,34.843884
5095,RMJ113744.5-031339.3,174.4355469511711,-3.227594223185421,0.2630667,41.26892,0.99735475,0.2659159,0.0,21.101612,19.029713,17.405033,16.883497,16.590267,29.500463
5096,RMJ143927.7+341748.1,219.8652529754724,34.29669263320918,0.39937243,48.62182,1.0862185,0.39986724,0.0,21.456116,19.840868,18.070475,17.417109,17.003662,34.388794
5097,RMJ134430.7+475852.8,206.12777554011825,47.98132378990261,0.36958197,45.219955,1.0213505,0.3583846,0.0,23.304455,20.372755,18.684025,18.051386,17.66416,32.75839
5103,RMJ135137.1+002804.2,207.90461636161632,0.4678412121761943,0.46289167,62.992004,1.5072985,0.45713013,0.0,26.120476,21.341682,19.626652,18.764473,18.417582,40.228577
5104,RMJ222303.6-030515.7,335.7651594266012,-3.0877068342429057,0.40943876,57.988373,1.2591143,0.4328633,0.0,22.880793,20.68764,18.794119,18.039478,17.628521,39.130394
5105,RMJ125420.6+360455.4,193.58588956473508,36.082064448772385,0.22477895,33.778725,1.0202031,0.22069037,0.0,20.721895,18.68249,17.362694,16.855053,16.586086,20.584347
5107,RMJ164246.9+242711.0,250.69558082402696,24.45305828280218,0.35813236,41.55876,0.993625,0.3522681,0.0,24.31556,19.886015,18.055529,17.444885,17.159683,32.933727
5109,RMJ142308.2+583403.5,215.7840035617303,58.567629771631786,0.26734754,32.466797,0.9949931,0.27314642,0.0,22.5677,19.0221,17.471277,16.90744,16.641346,22.830057
5111,RMJ133941.3+003320.8,204.92197784019373,0.5557755842987487,0.32103568,37.25686,0.9947988,0.32465544,0.0,21.73593,19.933239,18.264748,17.681631,17.34271,22.007063
5116,RMJ014727.2+142215.4,26.863239681066943,14.370930747153931,0.38052288,45.814903,1.1644006,0.37267432,0.0,22.58228,20.08243,18.365423,17.738007,17.32397,27.102844
5120,RMJ093742.6+222059.1,144.42757440835112,22.349749337433234,0.32004005,33.382095,0.99486434,0.29322654,0.0,21.064695,19.305346,17.645895,17.053167,16.646872,27.626146
5121,RMJ110516.6+070207.6,166.31926062583918,7.0354570760657404,0.39574555,47.55397,1.1139629,0.44673857,0.0,22.926313,20.547518,18.632565,17.859228,17.552536,29.832144
5123,RMJ163036.2+353713.3,247.65094741276027,35.62034814469093,0.36353666,38.248436,1.0030701,0.3651395,0.0,23.71378,20.390934,18.61009,17.971958,17.600481,29.74
5124,RMJ105218.7+093940.4,163.07775995446406,9.661220115089368,0.34382766,40.414642,0.9951291,0.3290998,0.0,22.801916,19.907473,18.129372,17.55354,17.256641,31.066132
5128,RMJ153125.4+353340.2,232.85568120585975,35.56117656760576,0.35897028,51.672813,1.0458595,0.34094864,0.0,21.603283,19.490566,17.749321,17.165108,16.773441,35.50068
5131,RMJ014850.0+230145.0,27.208398122669905,23.02915419815868,0.20593227,35.41101,0.99720955,0.19699405,0.0,19.461058,17.32873,15.993514,15.503279,15.174992,28.511517
5135,RMJ164721.4+170049.4,251.83932596407493,17.01373542347146,0.3616742,43.11477,1.0013875,0.31347302,0.0,22.525461,19.716421,18.016804,17.379139,17.027903,35.900547
5139,RMJ161202.9+452231.8,243.01197042251954,45.375497962349364,0.3727917,45.936943,1.042368,0.36421573,0.0,24.632093,20.16913,18.439375,17.832048,17.469503,27.339808
5141,RMJ144051.9+065905.8,220.21636348368793,6.9849443376843245,0.42066783,57.408684,1.2925992,0.43421152,0.0,22.670256,21.267496,19.328093,18.615746,18.206648,32.048073
5142,RMJ140014.1+391538.5,210.05875494914136,39.26070534623231,0.45335627,50.559196,1.3488828,0.4425585,0.0,25.445143,21.017282,19.254705,18.441927,18.07613,33.22611
5143,RMJ160856.2+134333.1,242.23406909828512,13.725849375705094,0.364881,48.94217,1.1013275,0.3811908,0.0,21.717945,19.734802,18.040796,17.394522,17.015293,35.352814
5145,RMJ024813.0+023827.9,42.05401892064663,2.641079196204142,0.5437917,86.240585,2.236728,0.55677813,0.0,26.520153,21.695751,19.670927,18.686764,18.29162,43.674126
5150,RMJ124910.0+320419.6,192.29166461665062,32.07211039962018,0.42450094,55.272987,1.2439597,0.4209104,0.0,21.57396,20.467875,18.61317,17.86394,17.43309,38.218147
5153,RMJ140206.4+233828.4,210.5265925812672,23.641209789818756,0.38319907,46.455612,1.0023743,0.41497535,0.0,22.132,20.494501,18.848541,18.207222,17.777668,35.801113
5155,RMJ142356.3+042033.5,215.98478892172682,4.342626487483669,0.3984506,44.091087,1.216776,0.39324126,0.0,21.992785,19.493925,17.749783,17.08484,16.688524,32.710476
5158,RMJ161552.6+122002.1,243.96930091440208,12.333922787019695,0.37404394,45.265724,1.0186241,0.3691345,0.0,22.64871,20.968851,19.116447,18.478292,18.106003,27.930004
5159,RMJ150538.8+350540.1,226.41163391525032,35.094469046143146,0.36717957,48.896408,1.0477192,0.3556435,0.0,24.937908,19.681904,17.879799,17.207048,16.976236,36.96847
5160,RMJ102552.9+215357.3,156.47050349233115,21.899241058005444,0.23995598,37.10431,1.0212476,0.23367865,0.0,21.077423,18.93891,17.42621,16.914015,16.628218,26.679968
5161,RMJ160855.3+284138.1,242.23023859588798,28.69390535257107,0.3177319,38.065376,0.9970548,0.31127274,0.0,21.845171,20.225452,18.650375,18.065792,17.75424,23.32616
5163,RMJ153220.0+390126.0,233.0834318109154,39.023896157744765,0.2887408,37.989098,0.99641293,0.2888794,0.0,21.797375,19.11452,17.522902,16.953539,16.734539,32.172836
5164,RMJ235412.7+032155.1,358.5527580250994,3.3652995597625486,0.35696658,32.268486,0.9942018,0.32905227,0.0,21.833115,19.88592,18.126745,17.523272,17.133102,31.686651
5170,RMJ005016.0+031149.9,12.56646290345742,3.1971918634063914,0.47223648,49.43033,1.6344646,0.44617206,0.0,23.032791,20.747053,18.984459,18.165697,17.666466,30.993568
5171,RMJ163105.8+152933.9,247.77410486114331,15.492741398341048,0.48882452,87.85761,1.9693245,0.51251465,0.0,24.343494,21.145006,19.288492,18.337994,17.81646,46.12371
5175,RMJ114212.9+003758.3,175.55355821022994,0.6328726855610911,0.2987333,33.549904,0.99883866,0.30603945,0.0,21.657383,19.79469,18.196241,17.626804,17.334633,21.204607
5176,RMJ115708.2+672105.8,179.2840582087755,67.35161050139962,0.38869783,51.642303,1.0851926,0.3886774,0.0,24.463488,20.40981,18.676924,18.03699,17.684025,41.02466
5178,RMJ124337.2+152520.5,190.90492481093347,15.422349687769666,0.40753135,57.912094,1.2783811,0.3745771,0.0,26.453089,20.944174,19.165127,18.563742,18.178621,34.23733
5179,RMJ111231.2+432608.1,168.1301820332789,43.43557615481442,0.31547922,47.30989,0.9949563,0.29079378,0.0,21.870197,19.287104,17.70336,17.143333,16.87738,40.09105
5181,RMJ134702.6+360211.8,206.76095383729012,36.036604192234556,0.39501902,36.08223,1.0230504,0.38715562,0.0,23.256084,20.606085,18.807596,18.15004,17.837172,27.931246
5182,RMJ085413.4+535000.9,133.55569994632316,53.8335963260299,0.43995064,65.52433,1.3764101,0.42394108,0.0,24.1602,20.629925,18.731346,17.993603,17.561207,37.889523
5184,RMJ093837.1+511129.9,144.65442629675763,51.191634932475324,0.36130735,40.78076,0.9955784,0.3454852,0.0,22.569344,20.242388,18.478306,17.90747,17.511099,26.613804
5188,RMJ145312.9+423205.9,223.30359113984832,42.53497245726733,0.33335596,39.468834,1.001493,0.35346276,0.0,22.357775,20.38507,18.60822,17.948315,17.652227,24.395658
5192,RMJ113654.8+000500.3,174.22836444953677,0.08343005732667465,0.53697205,79.864006,2.092749,0.57779235,0.0,22.172466,21.63546,19.972662,19.069199,18.58419,38.620655
5194,RMJ135507.8+210706.2,208.78232191994616,21.118394753293387,0.27240643,36.18901,0.9967437,0.2734225,0.0,21.396095,19.242884,17.719059,17.161404,16.851427,24.913967
5196,RMJ132334.1+302249.2,200.89211991685548,30.380319812048135,0.46323106,62.259766,1.6776425,0.4616268,0.0,25.083652,20.221563,18.424994,17.650913,17.221258,43.296814
5197,RMJ122407.7+102450.5,186.0320890516819,10.414039746799455,0.3349215,38.904396,0.99364907,0.3344356,0.0,23.526146,19.023657,17.285597,16.68644,16.351107,28.724276
5198,RMJ112324.5+151104.5,170.85207726819328,15.18458452868733,0.3632697,45.616585,1.0074673,0.34116083,0.0,21.660078,19.324478,17.553108,16.913303,16.572166,38.804287
5201,RMJ222042.7+004416.9,335.1780267250239,0.7380373619556548,0.30670676,40.262093,0.99535125,0.28286234,0.0,22.316866,19.958422,18.404184,17.879892,17.56551,27.052452
5202,RMJ153723.8+245823.5,234.34919556490468,24.97318707503572,0.22201224,33.641434,0.9970066,0.22264409,0.0,22.476843,19.076733,17.699968,17.218464,16.974573,28.282557
5204,RMJ022549.3-055346.3,36.45542379911373,-5.896198270947739,0.22277066,32.131187,1.0036194,0.23266873,0.0,21.188257,18.206427,16.805946,16.269005,15.912359,20.446047
5205,RMJ105214.1+351932.0,163.0588445050002,35.32555809925322,0.37545922,34.175354,1.0014044,0.38020727,0.0,22.597246,20.691788,18.883652,18.25142,17.89031,24.843565
5208,RMJ143045.3+202542.6,217.6885722295297,20.428499155985246,0.27280125,33.732964,0.9981284,0.26214156,0.0,19.800285,18.179155,16.639877,16.107803,15.76727,31.102285
5209,RMJ012251.1+145412.8,20.713075029144306,14.903558961095577,0.5309415,93.761284,2.4108496,0.541656,0.0,24.047083,21.497026,19.345736,18.308449,17.88608,45.870544
5210,RMJ161154.3+315254.7,242.97644666753672,31.88186336425234,0.28240553,33.610924,0.9961911,0.280701,0.0,21.424227,19.126066,17.498623,16.948042,16.560778,22.311848
5211,RMJ151136.8+135203.5,227.90321440656317,13.86764168728734,0.40559274,32.436287,1.1499513,0.2916249,0.0,23.634712,20.273882,18.631317,18.000029,17.61749,29.29832
5212,RMJ115458.7+085917.7,178.74464940592185,8.988248284044149,0.43046036,60.886818,1.4685091,0.44221458,0.0,22.308424,21.581413,19.599314,18.877893,18.44971,30.357847
5213,RMJ115401.1+374221.2,178.50473309354004,37.705883530827485,0.20476337,30.575182,0.9983991,0.20313622,0.0,20.889997,18.88267,17.546843,17.060163,16.729101,24.455196
5215,RMJ092821.2+364628.2,142.08831419889663,36.774489152895804,0.37455022,39.316284,1.0094754,0.3928967,0.0,23.452988,20.799967,18.952139,18.268166,17.960815,25.840813
5218,RMJ091221.5+212953.7,138.08966316228532,21.49825317262846,0.28246158,32.634605,0.9959185,0.27284998,0.0,20.279518,18.228779,16.71993,16.173489,15.831772,30.84668
5220,RMJ073337.2+252755.2,113.40500645343764,25.46534244891789,0.43769994,51.718575,1.3011158,0.44080436,0.0,24.044409,21.109343,19.230497,18.459377,18.073301,33.44725
5222,RMJ164423.5+322143.1,251.09773711720868,32.36198359629303,0.36991537,38.217926,1.0081974,0.36758187,0.0,21.679476,20.121601,18.31123,17.68552,17.258917,32.806587
5223,RMJ100832.5+501922.4,152.13544537050407,50.32288435852961,0.21891613,35.94493,1.0280554,0.21840535,0.0,20.954473,18.639282,17.26387,16.778198,16.429796,27.252024
5224,RMJ115928.8+603619.2,179.8700622951623,60.60534292975776,0.38624433,41.040092,1.0635895,0.389592,0.0,22.502977,20.38468,18.695162,18.010921,17.642818,30.898577
5226,RMJ140711.0+085351.5,211.79594011865123,8.897643159083499,0.45368007,67.00406,1.4429297,0.4875868,0.0,25.433317,21.435093,19.682373,18.810085,18.29632,45.95926
5230,RMJ160024.5+344859.9,240.1020728813176,34.81664273204004,0.3819602,42.67238,1.0478489,0.36327666,0.0,21.09447,19.9763,18.198706,17.597622,17.221678,35.866425
5231,RMJ124551.3+280446.0,191.4638455846106,28.079440459854986,0.36982298,39.346794,1.0094669,0.36499536,0.0,22.816757,20.588501,18.856672,18.286148,17.876379,25.134993
5232,RMJ151110.7+100213.1,227.79441139644842,10.036968710070248,0.429106,54.64753,1.2236489,0.41712058,0.0,21.52446,20.254385,18.532005,17.841284,17.440063,36.859467
5235,RMJ091403.6+295748.7,138.51483320550483,29.963531157608838,0.33068928,43.11477,1.0101082,0.3180101,0.0,21.37745,19.4561,17.76536,17.177998,16.869402,35.566097
5236,RMJ130334.4+675750.2,195.8934022942908,67.96393093985735,0.22193892,31.79558,0.99788725,0.21967009,0.0,21.275661,18.787739,17.368273,16.859547,16.54994,21.007816
5238,RMJ013020.2+021732.2,22.584279774788456,2.2922790509832196,0.37348282,40.475662,1.0302002,0.382673,0.0,25.537607,20.513943,18.934786,18.298532,18.003405,32.676445
5241,RMJ084219.0+500137.8,130.57920293088728,50.02715912047482,0.3161086,46.364082,1.02904,0.34336486,0.0,22.595085,20.17604,18.467585,17.89871,17.584198,26.139334
5243,RMJ163909.4+390403.0,249.78928405196484,39.06750378435699,0.3457749,40.673973,1.0005025,0.35055953,0.0,21.821056,20.13993,18.39381,17.745445,17.492466,28.972939
5244,RMJ222734.4+040700.5,336.8933534520171,4.116802172417626,0.46764785,63.251335,1.7678487,0.47241563,0.0,24.602358,21.528233,19.604279,18.806053,18.50805,37.05281
5246,RMJ120127.5+424838.3,180.36456644950835,42.8106393039375,0.29586735,37.882317,0.9965829,0.29690516,0.0,21.555517,19.508402,17.950893,17.393505,17.106588,28.432518
5247,RMJ022033.0+002803.4,35.137424163171865,0.46762448914724736,0.27419704,38.172157,0.9958086,0.27206558,0.0,19.955154,18.20377,16.657114,16.129633,15.801345,30.624937
5248,RMJ102038.6+030725.3,155.16070297670936,3.1236922914734038,0.23257893,37.729767,1.0099229,0.278692,0.0,21.180513,19.198002,17.773512,17.267548,16.958244,22.741661
5250,RMJ142350.3+182803.8,215.95941102699956,18.467724386921628,0.26235718,37.25686,1.0013713,0.25398743,0.0,22.646017,18.154419,16.728825,16.201328,15.826925,29.404709
5251,RMJ111053.0+071402.0,167.7209089239192,7.233895478888727,0.24341297,33.839745,0.99543196,0.22053654,0.0,19.879528,17.9696,16.481375,15.974142,15.665191,27.465641
5252,RMJ163806.9+260350.5,249.5289352975085,26.064036578394827,0.34911165,36.67717,1.0079076,0.33344936,0.0,22.453707,20.38858,18.500183,17.909882,17.562037,23.931334
5254,RMJ024810.6-014118.3,42.043999531355865,-1.688409592756085,0.21484153,34.251633,0.9979613,0.22832243,0.0,20.723726,18.211245,16.848143,16.324347,16.003172,27.353775
5255,RMJ132810.8+633201.7,202.04485340119464,63.53379738583003,0.38993,50.269356,1.0953501,0.39894357,0.0,26.309624,20.559898,18.672396,17.997068,17.612564,33.789814
