,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
3410,RMJ134502.8+164416.2,206.26172149393668,16.737826543743683,0.41860476,73.59421,1.2255908,0.42927435,0.0,23.294043,20.097643,18.294502,17.554327,17.13235,44.512074
3411,RMJ093024.6+021725.2,142.6026721199232,2.290325101059588,0.48951533,90.95437,2.212679,-1.0,0.0,26.48862,22.222635,20.770842,19.735,19.210075,36.240475
3412,RMJ092021.8+045023.0,140.0907908180899,4.839717890128651,0.2616927,38.782356,1.0072006,0.27018246,0.0,22.848255,20.105907,18.562773,18.006556,17.627136,20.906843
3413,RMJ233755.1+125732.4,354.4794397511615,12.959011296289457,0.3569324,48.40825,1.063399,-1.0,0.0,22.03862,20.337519,18.775942,18.152384,17.736687,28.499035
3414,RMJ170807.3+380121.2,257.0303953250493,38.022567410306834,0.32724312,42.10794,1.0105923,-1.0,0.0,24.05682,20.06037,18.340324,17.728096,17.376785,29.502523
3415,RMJ103735.9+165218.8,159.39937512500222,16.871878654289635,0.37105486,51.413475,1.0822072,0.35131738,0.0,22.672853,19.224545,17.472813,16.873648,16.525017,38.399483
3417,RMJ105657.1+531640.3,164.2380967391221,53.27785824024216,0.33022577,42.7334,0.9961708,0.31583405,0.0,25.579931,19.809732,18.091328,17.496214,17.307259,33.59847
3418,RMJ113634.2+501800.7,174.1424665020432,50.30019042965348,0.29441577,42.27575,0.9936888,0.33825257,0.0,22.312778,19.870548,18.230526,17.645231,17.281275,24.389128
3419,RMJ235438.5+021125.8,358.660381906909,2.1905001885621473,0.41036117,62.625885,1.1708565,0.41422608,0.0,23.473087,20.878218,18.90792,18.213896,17.76834,39.260803
3420,RMJ135106.9+113808.7,207.77885343100544,11.635760188496986,0.3372555,46.714943,1.0196031,0.32641557,0.0,21.071756,19.232944,17.51755,16.906801,16.567932,36.669033
3421,RMJ141219.9+205705.7,213.08280134197156,20.951575650423383,0.38103104,48.37774,1.0207027,-1.0,0.0,22.057302,19.897232,18.27777,17.670712,17.227768,42.318584
3422,RMJ233645.9+080945.9,354.19138679783816,8.162750914548502,0.45188645,67.20238,1.6575356,-1.0,0.0,21.486925,20.837416,19.124575,18.359938,17.91723,34.815853
3424,RMJ165552.3+335101.7,253.96773902061585,33.850466582105845,0.40422115,54.23565,1.0666451,0.41623434,0.0,22.896124,20.994812,19.083195,18.416243,18.008423,31.897009
3425,RMJ221930.4+211142.3,334.8767542845872,21.1950801089062,0.25885975,43.969048,1.0038855,0.27063388,0.0,22.701832,19.140741,17.589153,17.046488,16.750416,28.865936
3426,RMJ144000.2+284820.6,220.00063975454037,28.805727302316026,0.24284968,38.400986,1.0133716,0.24960731,0.0,21.337027,19.012798,17.479914,16.95815,16.607899,24.199635
3427,RMJ163403.3+170304.9,248.51392725163748,17.051356455047177,0.45946467,74.479,1.5521274,0.4762986,0.0,23.428364,20.979761,19.07452,18.274178,17.956675,39.64612
3428,RMJ162939.9+343227.5,247.41613786206773,34.54096216967759,0.3526772,46.836983,0.9915471,0.38882872,0.0,22.666653,20.878336,19.00953,18.415697,17.987066,27.132137
3430,RMJ023938.5-043554.7,39.91025367444569,-4.598522952046885,0.36212415,38.034866,1.0009198,-1.0,0.0,24.443178,20.994593,19.208,18.524618,18.10843,24.224377
3432,RMJ130046.3+180330.2,195.19282873427835,18.05839938691125,0.3497652,42.1232,0.994865,0.34436586,0.0,24.430464,20.035265,18.263332,17.720097,17.449419,28.40498
3435,RMJ141852.2+395756.0,214.7173044543993,39.96555534046291,0.29945928,40.9028,0.9944587,-1.0,0.0,23.284534,20.169722,18.491255,17.88962,17.650835,26.930044
3436,RMJ225215.1+290644.6,343.06308192877077,29.1123771228915,0.19739975,37.577217,1.0024899,-1.0,0.0,19.530512,17.724201,16.396244,15.935947,15.5931425,26.540222
3437,RMJ083054.9+061319.2,127.72885848065744,6.221994251117203,0.41268167,57.866333,1.1952138,0.4083379,0.0,23.287086,20.051348,18.35643,17.674759,17.237198,34.962063
3438,RMJ124113.2+175948.4,190.3048428144466,17.9967719654861,0.41771668,60.24611,1.2083104,-1.0,0.0,22.581911,21.048162,19.255716,18.51305,18.151155,35.65371
3439,RMJ111027.0+092319.1,167.61267379969505,9.388631525031773,0.44959003,41.48249,1.5821754,0.4486026,0.0,22.01869,21.168207,19.40429,18.649464,18.207165,23.345875
3440,RMJ100140.3+135909.1,150.41776004245824,13.985852345885487,0.3483618,49.826958,0.9984217,0.38736376,0.0,22.256096,20.477375,18.559113,17.967627,17.536173,28.406807
3441,RMJ162714.9+394132.1,246.81226769448307,39.69226046691638,0.5116634,74.189156,1.8457183,0.5011747,0.0,25.511854,21.559895,19.836784,18.937687,18.582615,42.65089
3442,RMJ123128.3+382022.3,187.86787822429304,38.33952681753726,0.3807207,47.46244,1.0698599,0.38533095,0.0,22.183258,20.373142,18.50161,17.863321,17.512302,36.600796
3443,RMJ230432.1-031531.6,346.1336152724775,-3.258781375902261,0.3423872,48.77437,1.0086116,-1.0,0.0,27.827501,19.283995,17.61368,16.835043,20.889166,40.376553
3444,RMJ235436.1+022003.0,358.65042631505844,2.334175235155663,0.23204648,39.880714,1.0134104,-1.0,0.0,21.138376,19.020247,17.57229,17.012115,16.610693,24.691893
3446,RMJ004227.9+243641.6,10.616420986318701,24.611560860214293,0.25071433,41.040092,0.99945843,-1.0,0.0,21.284332,19.108793,17.674978,17.158646,16.799023,27.967806
3447,RMJ122743.2+074406.9,186.93016186204522,7.735249797859245,0.48490456,83.86081,1.7376093,0.47636238,0.0,23.090935,20.452236,18.781622,17.906548,17.506338,52.106182
3448,RMJ004630.3+144621.7,11.62633188324719,14.772694520862682,0.3449508,45.143684,1.0360358,-1.0,0.0,22.651022,20.025988,18.167604,17.586277,17.348831,27.84085
3449,RMJ225403.7+204211.5,343.51528522024637,20.703195882245176,0.3400049,45.128426,1.046747,-1.0,0.0,21.623262,19.64256,17.901054,17.256683,16.91003,30.536936
3451,RMJ132706.9+314911.1,201.7786054164058,31.819760150971234,0.22305964,37.0738,0.997986,-1.0,0.0,21.197601,19.422356,18.101753,17.61927,17.27282,26.242952
3452,RMJ095644.8+493047.8,149.18680870931627,49.51326754119131,0.20954458,35.62458,0.9986095,0.21095335,0.0,20.736464,18.528694,17.24202,16.750063,16.458937,25.194283
3454,RMJ142513.6+120950.5,216.3067639800081,12.164036668293106,0.15199436,31.67354,1.0305568,0.15933105,0.0,20.192972,17.869997,16.673256,16.230991,15.872681,20.400496
3455,RMJ120324.9+012248.8,180.85390330404414,1.3802175732811224,0.41362464,60.61223,1.2847089,0.42062706,0.0,25.931658,20.626114,18.849773,18.197151,17.819448,44.432514
3456,RMJ212559.9-003155.8,321.4993848104158,-0.5321629219050182,0.4880137,77.04183,1.9198376,0.47356394,0.0,24.449095,21.349113,19.535732,18.590061,18.16325,43.788982
3457,RMJ025521.9-015945.1,43.84119918333239,-1.9958659034192243,0.18198033,31.124361,0.9987841,0.197128,0.0,21.088095,18.733341,17.477688,17.009449,16.670227,22.995525
3458,RMJ141233.2+084820.5,213.13836728351805,8.805699651515404,0.46248397,81.023384,1.5451722,0.47887442,0.0,26.101719,22.12656,20.280926,19.404228,18.870207,41.664078
3459,RMJ135136.3+011034.4,207.901230114206,1.1762272728517074,0.37012428,47.8133,1.0249201,0.37524003,0.0,24.132956,20.237965,18.505224,17.853542,17.50203,33.156525
3461,RMJ004522.8+013851.0,11.345089482729634,1.6474884047352079,0.38501865,50.406647,1.0981058,0.38581833,0.0,26.199863,20.530943,18.72098,18.077549,17.658401,36.25811
3462,RMJ110007.4+020252.7,165.03084816843102,2.0479817264622704,0.41198322,58.59857,1.3231395,0.40056974,0.0,21.742643,20.11786,18.347645,17.703453,17.273186,40.79876
3463,RMJ222836.7+073755.3,337.15272630182835,7.6320156092708915,0.2352727,30.971811,1.0475272,-1.0,0.0,21.79249,19.394716,17.942516,17.418047,17.063498,20.122463
3464,RMJ025921.5-082256.3,44.83977480032003,-8.382317220273682,0.41405848,60.61223,1.378836,0.4236969,0.0,21.464605,20.327444,18.272968,17.596903,17.180788,38.028194
3465,RMJ094447.4+510613.8,146.1975127052283,51.103836387263435,0.21410319,40.796013,1.035496,0.21499532,0.0,21.077827,18.420254,17.046297,16.549646,16.209236,27.287832
3466,RMJ083435.4+322819.0,128.64745203606893,32.47194070175977,0.24455024,36.05172,0.9995296,0.2525834,0.0,21.255024,18.9261,17.516052,17.019287,16.656057,19.999063
3467,RMJ122120.3+002604.0,185.3345401614304,0.43445501381040913,0.3741641,53.44239,1.0521624,0.40733436,0.0,25.883032,19.453966,17.737103,17.065954,16.665827,37.20937
3468,RMJ125300.6+234414.7,193.25261909015126,23.737410656587137,0.50313467,99.97006,1.917564,-1.0,0.0,22.084593,20.616125,18.890045,17.893316,17.449135,60.051105
3470,RMJ135103.5+132429.2,207.76469727276373,13.408100102950964,0.3327062,43.099518,1.0197864,0.3185428,0.0,20.955406,19.37139,17.705898,17.172462,16.840694,28.403055
3472,RMJ145323.9+335254.0,223.34966006061916,33.88167960026823,0.35892347,57.332405,1.0144292,0.3670652,0.0,21.99098,19.898941,17.996758,17.417246,16.955046,38.21199
3473,RMJ093846.3+223851.9,144.69311878479516,22.64773924896216,0.25122488,38.858635,0.9978995,0.25027296,0.0,20.151485,18.358072,16.914482,16.393219,16.081133,30.721378
3474,RMJ101236.1+535304.8,153.15027975361696,53.88467387203217,0.36307776,51.596535,1.0097715,0.32947785,0.0,21.57004,19.492699,17.747917,17.078493,16.768097,47.249493
3475,RMJ232708.2+191722.7,351.7841970748202,19.289651511724706,0.28570443,38.995926,1.0221794,-1.0,0.0,21.246563,19.008278,17.507135,16.947182,16.610266,30.379684
3476,RMJ143118.6+350622.8,217.82749938823838,35.106338488825116,0.18872489,31.5515,1.002383,0.19086258,0.0,20.922306,18.589552,17.322237,16.84522,16.460966,16.564268
3477,RMJ015555.4-085915.1,28.980689010708105,-8.9875388979236,0.32037473,45.204704,0.989378,0.30204853,0.0,21.608784,19.399536,17.718237,17.141436,16.766722,37.12942
3479,RMJ172844.2+251706.5,262.18431857483745,25.285135354710423,0.46340302,69.39909,1.7041838,-1.0,0.0,25.86688,21.070223,19.392057,18.609316,18.258446,33.898483
3480,RMJ125355.1+514832.4,193.47938562230695,51.808987097615656,0.27891552,43.02324,0.996374,0.27086776,0.0,21.172392,19.32879,17.794407,17.223406,16.814188,31.92877
3481,RMJ005237.9+053052.2,13.158019962080175,5.514495847169629,0.44696218,73.60947,1.4947871,0.4051632,0.0,20.979858,20.502344,18.809383,18.133053,17.760332,40.49175
3482,RMJ142938.8+202941.5,217.4118161748915,20.49485686040942,0.25337034,36.12799,0.99603367,0.2600474,0.0,21.44198,18.937998,17.43823,16.935125,16.607386,27.110374
3483,RMJ093012.0+490421.8,142.5500796546989,49.07272684556692,0.5057073,56.279816,1.8713305,0.5116067,0.0,22.82114,21.515316,20.021036,19.15194,18.58727,27.810633
3484,RMJ120748.1+281409.6,181.9505604846464,28.23600797662258,0.42071068,51.749084,1.2111859,-1.0,0.0,22.140238,21.017576,19.245789,18.46922,17.977747,31.270344
3485,RMJ150759.6+163554.3,226.99840483466872,16.59840824035042,0.11653918,31.566755,1.016771,0.11802631,0.0,17.869652,15.981648,14.972814,14.555187,14.209155,28.921743
3486,RMJ131438.2+544456.4,198.65902107417392,54.74899026053431,0.5569138,124.54582,2.4944978,-1.0,0.0,24.495241,22.516682,20.354225,19.38006,18.907473,62.5719
3487,RMJ005127.9+284833.3,12.866183569922157,28.809236215570326,0.3484687,45.723373,1.0446229,-1.0,0.0,22.971466,20.00041,18.292213,17.726608,17.324778,36.133495
3489,RMJ092457.4+424911.3,141.2392862404605,42.819792474091955,0.16980407,31.94813,1.0050688,0.17355388,0.0,19.9248,17.774958,16.506943,16.028955,15.64278,20.353292
3490,RMJ094629.2+640930.8,146.62186553740335,64.15856267655509,0.29635343,42.30626,0.9941817,-1.0,0.0,23.051912,20.322546,18.795599,18.219006,17.876534,25.318281
3491,RMJ012025.9-103157.0,20.108084573841268,-10.532505974621722,0.46195048,88.4373,1.7277831,-1.0,0.0,24.130312,21.427338,19.452198,18.575418,18.196285,53.715492
3492,RMJ081341.7+104319.1,123.42380944976858,10.72196664343424,0.26249695,34.404182,0.9997587,0.253162,0.0,20.816313,18.741537,17.203773,16.665182,16.343077,32.69573
3493,RMJ214538.4+033417.6,326.40989228587847,3.5715519192517236,0.24069224,35.273712,0.9987383,-1.0,0.0,25.69655,18.860138,17.453003,16.954096,16.593521,25.313562
3494,RMJ021649.0-012053.4,34.20435245322209,-1.348177291797827,0.24075912,37.668747,1.0069438,0.25066957,0.0,22.118633,19.234352,17.76298,17.223625,16.897633,31.146078
3495,RMJ101014.3+080050.1,152.55942806744616,8.013923245297912,0.36624688,50.574455,1.0204115,0.3532151,0.0,26.534725,20.2595,18.63502,17.995464,17.71895,35.902958
3496,RMJ234403.0+214309.4,356.0125182838165,21.71928195256619,0.42675173,77.94188,1.6865858,-1.0,0.0,27.415432,20.760937,18.933815,18.223375,17.804956,49.768387
3497,RMJ160713.2+280742.1,241.8051984203475,28.12835301816509,0.31695858,41.55876,0.99877155,0.30329114,0.0,21.512428,19.439766,17.836737,17.266891,16.941187,32.443684
3498,RMJ012621.9+270535.4,21.591078787435322,27.093179142645074,0.45916975,79.802986,1.6798736,-1.0,0.0,23.68535,21.287899,19.41551,18.62335,18.316698,42.893356
3499,RMJ124111.6+524301.1,190.2981727490456,52.71696068161104,0.23473616,34.282143,0.9952243,0.2292848,0.0,20.728977,18.546385,17.15926,16.668022,16.367777,32.38023
3500,RMJ111118.8+194002.2,167.82819883031027,19.667267167374018,0.5497757,105.080475,2.498602,0.5787001,0.0,23.657578,20.955475,19.135616,18.00111,17.505886,55.867138
3501,RMJ153958.7+120710.4,234.9946861646033,12.11955740944869,0.39568663,59.7732,1.1952038,0.40441126,0.0,23.428913,20.84174,19.031399,18.351656,18.003672,37.012024
3503,RMJ122114.2+262834.8,185.30895861554174,26.47634702088467,0.2943141,30.376867,0.99502426,0.29380515,0.0,21.420523,19.245325,17.7194,17.127935,16.76802,22.085663
3504,RMJ160145.2+325709.1,240.43820294714067,32.95253378444386,0.3270801,39.865463,1.0012718,0.33050102,0.0,21.363897,19.784513,17.999153,17.38527,17.031857,29.198605
3505,RMJ114359.7+294022.5,175.9986254619651,29.672913088141648,0.33609238,43.313087,0.99789137,0.32167882,0.0,21.965363,19.377007,17.716585,17.121372,16.766254,29.088133
3506,RMJ010456.6+292543.4,16.235707328740205,29.428715271849246,0.47469577,79.40636,2.0026112,-1.0,0.0,21.872324,21.11209,19.483833,18.628433,18.26347,40.004734
3508,RMJ090155.4+380952.2,135.48071947099854,38.16449560348497,0.49968976,77.92662,1.7219994,-1.0,0.0,26.624006,21.813911,19.877148,19.003443,18.378826,40.92771
3509,RMJ125201.8+071206.8,193.0076536895221,7.201890535244491,0.30171886,48.4235,0.9958556,-1.0,0.0,21.261187,19.250782,17.726511,17.175188,16.868658,33.35837
3510,RMJ005703.1-025223.2,14.262824232379415,-2.8731025355763076,0.35612267,43.801247,0.9968318,0.34787226,0.0,21.47924,19.94753,18.136702,17.58509,17.133945,29.803303
3511,RMJ232951.1+295925.0,352.462855365086,29.990283003806905,0.3090348,33.977043,1.0178158,-1.0,0.0,21.744368,19.792942,18.25528,17.68941,17.505266,25.90969
3512,RMJ152418.1+352652.8,231.07559794259174,35.44799062075414,0.23315884,35.94493,0.9981396,0.23267405,0.0,20.836554,18.395058,17.075808,16.578869,16.26767,29.663898
3513,RMJ130846.7+040432.8,197.19460269560716,4.075775509202153,0.3843757,56.798485,1.0818048,0.3598769,0.0,22.432207,19.55497,17.76148,17.143387,16.6871,44.421383
3514,RMJ002610.1+360341.8,6.541999376065519,36.06160020231644,0.45191187,76.05026,1.6125044,-1.0,0.0,24.18573,21.033325,19.146315,18.409533,17.902006,43.052963
3515,RMJ151248.9+005616.0,228.2036267213221,0.9377728750331709,0.21180376,35.334732,0.99777436,0.21798816,0.0,20.801933,18.2687,16.88641,16.379257,16.064383,21.552431
3517,RMJ090130.0+340513.1,135.37519826243604,34.08696996416676,0.39580268,57.042564,1.072886,0.41109368,0.0,23.03422,20.976551,19.142284,18.431305,18.061045,39.67261
3518,RMJ082622.9+153134.7,126.59560032234961,15.526293116328711,0.2983659,35.96019,1.0006177,-1.0,0.0,22.394104,19.70794,18.188915,17.638857,17.241634,27.692923
3519,RMJ015918.9+042630.2,29.828912014545892,4.441725500585467,0.47041857,60.947838,1.6414127,0.46381384,0.0,22.472435,20.48812,18.79121,17.961847,17.499163,36.995186
3520,RMJ075630.1+423312.1,119.12561961600122,42.55336731481547,0.4998925,101.1752,2.0423305,0.52195567,0.0,21.044743,20.183115,18.574457,17.541607,17.070288,58.449905
3521,RMJ140653.1+272528.8,211.72106454635426,27.42467909851275,0.19822131,31.902365,1.002216,-1.0,0.0,19.795612,18.121925,16.83045,16.346403,16.009823,23.232103
3523,RMJ221445.7+282759.2,333.69039698012995,28.466431238242848,0.1678275,30.270082,1.0004078,-1.0,0.0,19.583221,17.866167,16.664547,16.190044,15.845289,24.567192
3524,RMJ141055.8+013800.3,212.73263210981273,1.6334116650932315,0.17343119,36.81447,1.0049348,0.17787772,0.0,20.25551,17.869413,16.621822,16.148085,15.79841,26.048666
3526,RMJ100526.0+505840.9,151.35833505656632,50.978040256766505,0.2413347,36.61615,1.0287712,0.22763065,0.0,19.193804,17.151926,15.780203,15.256478,14.982207,37.10811
3529,RMJ153301.9+322039.2,233.25798264728076,32.34421762279398,0.20778699,34.495712,0.9973321,0.21236758,0.0,20.489836,18.690886,17.316107,16.79858,16.4318,27.186056
3530,RMJ082328.0+090530.5,125.86657748469493,9.09179399973548,0.18183687,36.12799,1.0526494,0.1765136,0.0,19.423876,17.271032,16.042503,15.541402,15.2680235,23.947271
3531,RMJ012039.2+122347.5,20.16331577311155,12.396536874211005,0.49745515,91.351,1.952195,-1.0,0.0,26.099684,21.539738,19.964304,19.11117,18.48037,44.485462
3532,RMJ072711.2+320237.0,111.79651112321493,32.04360705356398,0.17090872,32.619347,1.0360212,-1.0,0.0,19.915033,17.718546,16.496914,15.99825,15.682657,24.26329
3533,RMJ101213.1+054858.7,153.05462608893964,5.816311778489098,0.4236881,61.42074,1.2175356,0.41088593,0.0,25.786798,20.994436,19.13189,18.44727,18.041845,37.093742
3534,RMJ235848.2+195541.7,359.70076974014074,19.928239210064557,0.50490296,106.45342,2.2925417,-1.0,0.0,27.597178,21.604984,19.80068,18.723804,18.395187,58.478485
3535,RMJ141225.3+415218.9,213.1054786849064,41.87192255029055,0.26230627,39.117966,1.0043036,0.25115913,0.0,21.959648,18.764273,17.294676,16.729979,16.393265,27.017517
3536,RMJ121215.6+105917.0,183.06487341337174,10.988056918591226,0.32491115,38.812866,0.99937165,0.31935865,0.0,21.39538,19.708448,18.095125,17.518534,17.224003,30.234978
3537,RMJ121356.3+624559.5,183.48447801158412,62.76653964769307,0.32156676,38.309456,0.9964909,0.3735428,0.0,21.610844,20.156387,18.410715,17.80113,17.482777,21.181435
3538,RMJ125744.7+353950.5,194.43624369604936,35.664025936117454,0.4332093,62.061447,1.2693367,0.43911183,0.0,24.555876,20.72899,18.878418,18.09176,17.66169,39.684708
3540,RMJ113701.0+323406.3,174.2539619928956,32.56840626706203,0.21635231,33.214294,0.9982699,0.21139172,0.0,20.422869,18.18764,16.846916,16.332445,16.0153,30.398666
3541,RMJ020141.7+292051.8,30.423762409842084,29.34772713511199,0.47478595,91.823906,2.0838492,-1.0,0.0,27.400938,21.16528,19.211363,18.359056,17.903612,45.018723
3542,RMJ093734.6+224410.8,144.39410925494892,22.73632924875013,0.4453071,69.58215,1.4249038,0.42971978,0.0,21.305311,19.905588,18.345024,17.678188,17.199488,51.25056
3543,RMJ010433.8+142202.3,16.140898776074096,14.36730727709252,0.2965538,36.31105,1.0160148,0.38053486,0.0,23.058868,20.8042,19.00671,18.393137,17.988316,22.301168
3544,RMJ004709.0-014824.8,11.787439193317525,-1.8068920095772303,0.5406063,79.45212,2.400396,-1.0,0.0,25.23686,21.386541,19.493116,18.5254,18.10489,46.827908
3545,RMJ005542.9-105448.3,13.928542118428751,-10.91342091358827,0.39698613,53.97631,1.2260969,0.41320106,0.0,23.455044,19.932693,18.14588,17.494438,17.059694,34.623108
3546,RMJ095252.1+204351.7,148.21698244928336,20.73101563573715,0.2502943,41.009583,1.0017672,0.24416856,0.0,20.910666,18.488419,17.063929,16.555693,16.230982,28.337904
3547,RMJ140238.1+012134.8,210.65883734159743,1.3596737749888006,0.2502919,34.83132,1.0001229,-1.0,0.0,20.597946,19.207653,17.955103,17.44943,17.114742,29.943092
3548,RMJ093325.4+104029.9,143.35588403688058,10.674980410521039,0.38343102,41.8181,1.052041,0.36115992,0.0,24.676775,20.85535,19.151999,18.511232,18.144539,28.898272
3549,RMJ130006.2+193254.5,195.02564017287904,19.54847559567635,0.3247417,50.391396,1.0057518,0.31879234,0.0,22.492073,20.29555,18.610603,18.040277,17.69704,39.086845
3550,RMJ003115.8+190745.4,7.816029817406218,19.129285719769868,0.50707704,94.32572,2.4642246,-1.0,0.0,24.66925,21.226343,19.313557,18.250265,17.865366,54.73785
